,count,mean,std,min,25%,50%,75%,max,mineral
K2O,2100.0,0.00897148586857143,0.0017303143589629069,0.006007279,0.00746301925,0.0089551345,0.0104719375,0.01199932,with Monocarbonate
CO2,2100.0,0.021178619954285712,0.013597478106154812,0.001004178,0.0098645495,0.019297915,0.0305164975,0.06034297,with Monocarbonate
H2O,2100.0,0.09996978863333332,0.028907931308905285,0.05004392,0.0748779675,0.1005845,0.12413539999999999,0.1499678,with Monocarbonate
pH,2100.0,13.048159747619048,0.13278732153715947,12.71004,12.9541075,13.038910000000001,13.1354875,13.44215,with Monocarbonate
MassWater,2100.0,0.05913574513809524,0.029404266670621165,0.003430759,0.03372297,0.059448705000000004,0.08355519,0.1161261,with Monocarbonate
Ca_aq,2100.0,0.0001974693214795238,0.00015021162448512155,5.678901e-06,7.149416e-05,0.00016851345,0.00029005175,0.0007545048,with Monocarbonate
Si_aq,2100.0,2.184196068095238e-06,1.0213896184628627e-06,1.340481e-07,1.3493677499999999e-06,2.2043185e-06,2.9679939999999996e-06,7.079658e-06,with Monocarbonate
Al_aq,2100.0,1.3731799325714287e-05,1.1019269090340856e-05,7.470093e-07,7.058456e-06,1.0304925e-05,1.47818975e-05,6.772063e-05,with Monocarbonate
S_aq,2100.0,6.362718451333333e-06,4.492188246825011e-06,1.003592e-07,2.99069275e-06,5.679306e-06,9.351943e-06,2.199277e-05,with Monocarbonate
K_aq,2100.0,0.007900887774285714,0.0031117414165513233,0.0006235214,0.0056137725,0.007804699,0.0101498575,0.01614046,with Monocarbonate
C_aq,2100.0,3.661529999925714e-08,2.7375430760063022e-08,4.248629e-11,1.71512275e-08,3.4935295e-08,5.336154e-08,1.208081e-07,with Monocarbonate
O_aq,2100.0,0.008326714621095238,0.0032647904683280587,0.0006424752,0.005836606,0.0083313065,0.010725027500000001,0.01679849,with Monocarbonate
H_aq,2100.0,0.00826534549147619,0.0032441774095548497,0.0006358115,0.00578691475,0.0082743335,0.010628115,0.01668953,with Monocarbonate
Ca_s,2100.0,1.173721714,0.13820173069108022,0.9001954,1.06064475,1.1793835000000001,1.29444875,1.399776,with Monocarbonate
Si_s,2100.0,0.43774242438095234,0.08298137252345879,0.3000809,0.363711175,0.43433745,0.5056215,0.5999235,with Monocarbonate
Al_s,2100.0,0.10659560835714287,0.021737444037144896,0.06008806,0.08933332499999999,0.10958065,0.12517535,0.1399945,with Monocarbonate
S_s,2100.0,0.034177123847619055,0.008665348341827188,0.02001184,0.02669873,0.03359896,0.041479674999999994,0.04994809,with Monocarbonate
K_s,2100.0,0.010042083995238095,0.0032912263796932547,0.004047911,0.00764686875,0.009461315000000001,0.0119090275,0.02274038,with Monocarbonate
C_s,2100.0,0.02117858344142857,0.013597462652322045,0.001004141,0.009864527,0.019297855,0.0305164525,0.06034288,with Monocarbonate
O_s,2100.0,4.646987693809524,0.4569523664688672,3.350146,4.304932000000001,4.630897,4.991100250000001,5.881243,with Monocarbonate
H_s,2100.0,4.575956285714286,0.4441511123214748,3.267756,4.253158,4.5660145,4.90826575,5.811491,with Monocarbonate
Portlandite,2100.0,0.24484033161283333,0.16785136596224742,0.0,0.113568575,0.23494555,0.356937,0.7343349,with Monocarbonate
AmorfSi,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Monocarbonate
Gibbsite,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Monocarbonate
Katoite,2100.0,0.002378145353753933,0.006294032972377278,0.0,0.0,0.0,0.0,0.04291764,with Monocarbonate
Monosulfate,2100.0,0.011701720994489571,0.014336810951297282,0.0,0.0,0.0015368790000000001,0.023433315,0.04950871,with Monocarbonate
Gypsum,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Monocarbonate
Ettringite,2100.0,1.9379838095238095e-08,8.880957502741738e-07,0.0,0.0,0.0,0.0,4.069766e-05,with Monocarbonate
Straetlingite,2100.0,0.0002837506095350428,0.0022261252842063787,0.0,0.0,0.0,0.0,0.03238027,with Monocarbonate
Chabazite,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Monocarbonate
Calcite,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Monocarbonate
Hemicarbonate,2100.0,0.020852459986955237,0.01359563989384964,8.318996e-06,0.009588211,0.018942689999999998,0.0306319075,0.05976243,with Monocarbonate
Monocarbonate,2100.0,0.020852459986955237,0.01359563989384964,8.318996e-06,0.009588211,0.018942689999999998,0.0306319075,0.05976243,with Monocarbonate
Thaumasite,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Monocarbonate
mETss,2100.0,0.009496164079736191,0.006808812489787463,0.0,0.00153087725,0.01045634,0.0149028975,0.02113327,with Monocarbonate
Al_ET_ss,2100.0,0.015145990914433334,0.01086043600218143,0.0,0.002440917,0.016678474999999998,0.023771834999999998,0.03371109,with Monocarbonate
Ca_ET_ss,2100.0,0.04543797053894476,0.03258130637962542,0.0,0.00732275075,0.050035425,0.0713155125,0.1011333,with Monocarbonate
S_ET_ss,2100.0,0.022475344665466666,0.016104551068975726,0.0,0.0036354845,0.024725285,0.035234934999999995,0.04994809,with Monocarbonate
C_ET_ss,2100.0,0.00024364062569296664,0.00019377982608111558,0.0,2.5890925e-05,0.00025948189999999997,0.00040212034999999996,0.0006185404,with Monocarbonate
H2O_ET_ss,2100.0,0.2423358444134,0.17376696872317776,0.0,0.0390546725,0.26685559999999997,0.3803494,0.5393774,with Monocarbonate
mCSHQ,2100.0,0.0888094687190476,0.016627766439399002,0.06105832,0.074033175,0.08831852,0.10234940000000001,0.1221489,with Monocarbonate
Ca_ss,2100.0,0.7034897882857143,0.13184919918320037,0.4822357,0.58677925,0.69933945,0.810346,0.9707074,with Monocarbonate
Si_ss,2100.0,0.437458674047619,0.08269956344912484,0.3000809,0.363711175,0.43433745,0.5046683000000001,0.5999235,with Monocarbonate
K_ss,2100.0,0.010042083995238095,0.0032912263796932547,0.004047911,0.00764686875,0.009461315000000001,0.0119090275,0.02274038,with Monocarbonate
H2O_ss,2100.0,1.2546130077142859,0.23474927350041974,0.8629057,1.0456645,1.2461395,1.44456125,1.724953,with Monocarbonate
V_s,2100.0,65.9617711904762,6.441221271691429,48.29359,61.0842125,66.12474,70.94298500000001,82.27881,with Monocarbonate
Gel_water,2100.0,0.5322959256666667,0.0996853321947098,0.3650342,0.44412280000000004,0.52843465,0.6132690000000001,0.7346052,with Monocarbonate
AltoSi,2100.0,0.12641664250763648,0.03624156133489344,0.05203910091913976,0.09941651409735458,0.12202893111847335,0.15042276554863074,0.23078182826342056,with Monocarbonate
CatoCO2,2100.0,116.43793985147184,156.4241337240729,16.68492100395718,38.41323748495615,60.62834818518313,116.52105789240343,1255.600102770624,with Monocarbonate
T,47900.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,no Monocarbonate
CaO,47900.0,1.1489513530793318,0.14451328048690948,0.9000085,1.0233637500000001,1.1483185,1.27418425,1.399995,no Monocarbonate
SiO2,47900.0,0.45053729754279753,0.08671994031030907,0.3000033,0.37554705,0.4506529,0.525803,0.5999942,no Monocarbonate
Al2O3,47900.0,0.049855119852400834,0.011554420867498935,0.0300008,0.039830445000000006,0.049773029999999996,0.05983963,0.06999874,no Monocarbonate
SO3,47900.0,0.03503579611336117,0.008658423889462547,0.02000021,0.0275438975,0.035062115000000005,0.0425382325,0.04999967,no Monocarbonate
K2O,47900.0,0.00900125010164927,0.0017321519369162192,0.006000068,0.007502067,0.0090011815,0.01050125,0.0119999,no Monocarbonate
CO2,47900.0,0.4171299729985386,0.2212254626380463,0.001294106,0.225924875,0.41728425,0.6086338499999999,0.7999932,no Monocarbonate
H2O,47900.0,0.10000143677473904,0.028866374851618345,0.0500004,0.07501111,0.099970035,0.125025775,0.149999,no Monocarbonate
pH,47900.0,12.610637057390395,0.6710000111335588,9.260772,12.5201875,12.836365,12.999332500000001,13.4799,no Monocarbonate
MassWater,47900.0,0.06745670671175118,0.02990125948670292,8.488139e-08,0.04223874,0.067523145,0.0924821325,0.1373174,no Monocarbonate
Ca_aq,47900.0,9.009308323615128e-05,0.00012071174880216763,9.764647e-11,1.63269375e-05,3.3824195e-05,0.000110302075,0.0007688359,no Monocarbonate
Si_aq,47900.0,0.00016142007232081433,0.0003403911941578898,5.87635e-12,2.96375025e-06,1.310773e-05,0.00011718407500000001,0.00211937,no Monocarbonate
Al_aq,47900.0,3.950374783996484e-05,4.910225446675367e-05,1.662557e-11,2.079545e-06,1.4924215e-05,6.46665575e-05,0.0002976354,no Monocarbonate
S_aq,47900.0,0.0008702980981147302,0.0017707338309434998,1.248673e-09,2.6721005e-05,8.332616999999999e-05,0.00071470505,0.01186176,no Monocarbonate
K_aq,47900.0,0.0073162443502522104,0.0035503123286754878,1.618087e-08,0.00467930075,0.00681018,0.00939961125,0.0235802,no Monocarbonate
C_aq,47900.0,1.4759129190372605e-05,1.9548960642673397e-05,3.377748e-12,1.745118e-06,4.730549e-06,2.3138145e-05,0.0001258835,no Monocarbonate
O_aq,47900.0,0.009594934662971608,0.006736218208703946,2.02104e-06,0.00557318725,0.008024615499999999,0.0111229525,0.04890236,no Monocarbonate
H_aq,47900.0,0.005644419782026404,0.003712757287312946,1.384471e-08,0.00244466025,0.005179837499999999,0.00826236,0.01748083,no Monocarbonate
Ca_s,47900.0,1.1488612582818372,0.14448114582204322,0.8996288,1.02331025,1.1482455,1.274062,1.39999,no Monocarbonate
Si_s,47900.0,0.4503758772129436,0.08666368025512539,0.2995695,0.37543325000000005,0.45041180000000003,0.52557895,0.5999908,no Monocarbonate
Al_s,47900.0,0.09967073590375781,0.02310475828707889,0.05982612,0.0796318575,0.099505435,0.11965055000000001,0.1399913,no Monocarbonate
S_s,47900.0,0.03416549799707724,0.008781277765323593,0.01066541,0.026696644999999998,0.03413039,0.041629905,0.0499854,no Monocarbonate
K_s,47900.0,0.010686255881208478,0.003723704919789706,0.0,0.00814579525,0.010528955,0.013197057500000001,0.02283857,no Monocarbonate
C_s,47900.0,0.41711521389056366,0.2212133692041254,0.001294053,0.225923925,0.41726885,0.60861595,0.7999656,no Monocarbonate
O_s,47900.0,4.97165783553236,0.4719587641415997,3.499869,4.63129075,4.9564805,5.30922175,6.461669,no Monocarbonate
H_s,47900.0,3.6609373332776616,0.7627638535779324,1.05614,3.1701745,3.7155945,4.2084615,5.834454,no Monocarbonate
Portlandite,47900.0,0.05254181524999216,0.11112173280837243,0.0,0.0,0.0,0.03595518,0.7309025,no Monocarbonate
AmorfSi,47900.0,0.0037395994363530268,0.024194364928405737,0.0,0.0,0.0,0.0,0.4127303,no Monocarbonate
Gibbsite,47900.0,0.01127071718041348,0.030048742528065688,0.0,0.0,0.0,0.0,0.1399546,no Monocarbonate
Katoite,47900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Monocarbonate
Monosulfate,47900.0,5.371306601461378e-05,0.0011694427225543312,0.0,0.0,0.0,0.0,0.04526663,no Monocarbonate
Gypsum,47900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Monocarbonate
Ettringite,47900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Monocarbonate
Straetlingite,47900.0,0.014684086256573595,0.021326194074168206,0.0,0.0,0.0,0.031770365,0.0699747,no Monocarbonate
Chabazite,47900.0,0.0028434024882680584,0.010770858676664432,0.0,0.0,0.0,0.0,0.06997472,no Monocarbonate
Calcite,47900.0,0.3843836408574022,0.22459339732755706,0.0,0.189475825,0.38594565000000003,0.5794952250000001,0.795973,no Monocarbonate
Hemicarbonate,47900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Monocarbonate
Monocarbonate,47900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Monocarbonate
Thaumasite,47900.0,0.012053586911024042,0.016463732749270748,0.0,0.0,0.0,0.02699478,0.04974235,no Monocarbonate
mETss,47900.0,0.010038183518242072,0.0081349137535668,0.0,0.0,0.011740815,0.0171299875,0.02284897,no Monocarbonate
Al_ET_ss,47900.0,0.016117377734886546,0.01306289334092978,0.0,0.0,0.0188482,0.027501665,0.03670131,no Monocarbonate
Ca_ET_ss,47900.0,0.04835213078170968,0.03918867802551188,0.0,0.0,0.056544595,0.08250500499999999,0.1101039,no Monocarbonate
S_ET_ss,47900.0,0.022058110890084134,0.017855923276527772,0.0,0.0,0.02581894,0.0376355625,0.0499854,no Monocarbonate
C_ET_ss,47900.0,0.002117954503187834,0.0017707173754916356,0.0,0.0,0.0024461344999999997,0.00366894725,0.005109225,no Monocarbonate
H2O_ET_ss,47900.0,0.25787803183316144,0.20900628374407323,0.0,0.0,0.3015712,0.440026675,0.5872209,no Monocarbonate
mCSHQ,47900.0,0.07195898525333405,0.020715518776420572,0.0,0.0607996975,0.07164171,0.085793275,0.1220578,no Monocarbonate
Ca_ss,47900.0,0.5207560103243132,0.1858709383956739,0.0,0.39399735,0.5262688,0.6510729500000001,0.971046,no Monocarbonate
Si_ss,47900.0,0.40852499480869703,0.09674404609280676,0.0,0.3417094,0.4098545,0.4822731,0.5999908,no Monocarbonate
K_ss,47900.0,0.010686255881208478,0.003723704919789706,0.0,0.00814579525,0.010528955,0.013197057500000001,0.02283857,no Monocarbonate
H2O_ss,47900.0,0.9828924585260685,0.3061498296289693,0.0,0.803210625,0.9777639,1.1920185,1.725346,no Monocarbonate
V_s,47900.0,66.13817413089771,6.2471236198748805,48.96199,61.4201175,66.075445,70.84986,84.13396,no Monocarbonate
Gel_water,47900.0,0.388725355260902,0.13791360467133532,0.0,0.29594735,0.38926475000000005,0.482538,0.7348651,no Monocarbonate
AltoSi,47900.0,0.11500278544149675,0.03554022762423606,0.05042109315964878,0.08811777088196161,0.11094189324247494,0.13641492491566798,0.23136509919413364,no Monocarbonate
CatoCO2,47900.0,4.950833492939888,8.488684525827562,1.12681356563985,1.8890061299632752,2.7554588950503303,5.081546121976927,756.1700509850043,no Monocarbonate
T,18552.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,with Thaumasite
CaO,18552.0,1.0810889441354032,0.12780906002681527,0.9000085,0.972901475,1.059994,1.1722302500000001,1.399709,with Thaumasite
SiO2,18552.0,0.4806680203374299,0.08135822980159665,0.3001638,0.419712075,0.49283345,0.550492125,0.599986,with Thaumasite
Al2O3,18552.0,0.0504200791801423,0.011565640979927051,0.0300008,0.04045034,0.05071872,0.0604998975,0.06999838,with Thaumasite
SO3,18552.0,0.03537068570073308,0.008656267620297987,0.02000021,0.027934975,0.035428555,0.042936685,0.04999919,with Thaumasite
K2O,18552.0,0.008987644067917206,0.0017299637578514957,0.006000068,0.007497409,0.008967088500000001,0.010480979999999999,0.01199971,with Thaumasite
CO2,18552.0,0.6006065694798405,0.14447833165783508,0.06753717,0.50788585,0.62729005,0.7194906750000001,0.7999932,with Thaumasite
H2O,18552.0,0.10026091865081933,0.028884928625590715,0.05001002,0.0753182525,0.10021055000000001,0.125344975,0.1499948,with Thaumasite
pH,18552.0,12.04935302711298,0.780509758839064,9.260772,11.6681975,12.348435,12.6294825,13.05114,with Thaumasite
MassWater,18552.0,0.07321996149471756,0.029727600202858813,0.00978489,0.0480529825,0.07328527,0.0984224375,0.1373174,with Thaumasite
Ca_aq,18552.0,1.7808772535144464e-05,1.290635005080538e-05,2.692087e-06,1.01252375e-05,1.591358e-05,2.2395395e-05,0.0004529847,with Thaumasite
Si_aq,18552.0,0.000405587436625539,0.00044918563988561086,4.352055e-06,6.5850905e-05,0.0002195466,0.000582095825,0.00211937,with Thaumasite
Al_aq,18552.0,7.338388855178418e-05,5.790236559834716e-05,1.194511e-07,2.22544025e-05,6.7856135e-05,0.000110537825,0.0002976354,with Thaumasite
S_aq,18552.0,0.0021588960927581935,0.0023191465509960637,3.126371e-05,0.000507352325,0.0011175305,0.003028999,0.01186176,with Thaumasite
K_aq,18552.0,0.007106583963060586,0.004147310282013984,0.0006446747,0.00411643525,0.0060595755,0.00907146825,0.0235802,with Thaumasite
C_aq,18552.0,3.313129330632816e-05,2.055020537591681e-05,1.030085e-06,1.69989025e-05,3.0457445e-05,4.4448402499999996e-05,0.0001258835,with Thaumasite
O_aq,18552.0,0.012332733037095733,0.00938971660091767,0.0008185542,0.00581577125,0.00889142,0.01568231,0.04890236,with Thaumasite
H_aq,18552.0,0.0025908612473706343,0.0019060426908125855,5.398413e-05,0.0011119909999999999,0.0020123735,0.0035733412499999997,0.01157801,with Thaumasite
Ca_s,18552.0,1.0810711342065547,0.12780895090482472,0.8996288,0.9728950000000001,1.0599805,1.1722222500000001,1.399695,with Thaumasite
Si_s,18552.0,0.4802624324762829,0.0813514659118422,0.2995695,0.419345125,0.4924528,0.54996865,0.5999678,with Thaumasite
Al_s,18552.0,0.10076677437526951,0.023128822283967024,0.05982612,0.08082095249999999,0.10133020000000001,0.120924925,0.1399901,with Thaumasite
S_s,18552.0,0.03321178960112118,0.008896289886340185,0.01066541,0.025823425,0.03326231,0.0406846825,0.04989229,with Thaumasite
K_s,18552.0,0.010868704200349617,0.004258283763142798,0.0,0.008402959500000001,0.011181980000000001,0.0138640475,0.02192511,with Thaumasite
C_s,18552.0,0.6005734382120526,0.14447143301068757,0.06753411,0.5078748,0.62726255,0.719451825,0.7999656,with Thaumasite
O_s,18552.0,5.029834820720137,0.4742152527946533,3.863137,4.6778949999999995,4.9754075,5.357495,6.461669,with Thaumasite
H_s,18552.0,3.0617441205799913,0.6465359275788782,1.05614,2.61963875,3.102551,3.54209275,4.735338,with Thaumasite
Portlandite,18552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Thaumasite
AmorfSi,18552.0,0.009655390955223695,0.03813536454809442,0.0,0.0,0.0,0.0,0.4127303,with Thaumasite
Gibbsite,18552.0,0.029100223854129244,0.042573491763125255,0.0,0.0,0.0,0.0621194875,0.1399546,with Thaumasite
Katoite,18552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Thaumasite
Monosulfate,18552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Thaumasite
Gypsum,18552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Thaumasite
Ettringite,18552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Thaumasite
Straetlingite,18552.0,0.027758239831966635,0.02469216833653698,0.0,0.0,0.03236907,0.0496224075,0.0699747,with Thaumasite
Chabazite,18552.0,0.007341471495689952,0.016325415439484497,0.0,0.0,0.0,0.0,0.06997472,with Thaumasite
Calcite,18552.0,0.5693414557885941,0.14480049892586086,0.05846601,0.4752383,0.5956269000000001,0.68829545,0.7930897,with Thaumasite
Hemicarbonate,18552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Thaumasite
Monocarbonate,18552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Thaumasite
Thaumasite,18552.0,0.03112154015944651,0.01031558498588242,1.34376e-21,0.02374057,0.031544390000000005,0.039383955,0.04974235,with Thaumasite
mETss,18552.0,0.000916721965626091,0.0031398431285794425,0.0,0.0,0.0,0.0,0.02119798,with Thaumasite
Al_ET_ss,18552.0,0.0014671278672954778,0.005025037598886989,0.0,0.0,0.0,0.0,0.0339256,with Thaumasite
Ca_ET_ss,18552.0,0.004401383372406948,0.015075112030628135,0.0,0.0,0.0,0.0,0.1017768,with Thaumasite
S_ET_ss,18552.0,0.0020902494433500322,0.007159077847161505,0.0,0.0,0.0,0.0,0.0483308,with Thaumasite
C_ET_ss,18552.0,0.0001104422422939433,0.00037855818517936645,0.0,0.0,0.0,0.0,0.002557593,with Thaumasite
H2O_ET_ss,18552.0,0.02347404470668575,0.08040059773450688,0.0,0.0,0.0,0.0,0.5428096,with Thaumasite
mCSHQ,18552.0,0.05634066447254751,0.01762552241367878,0.0,0.0451629525,0.058698959999999994,0.06977770750000001,0.09891169,with Thaumasite
Ca_ss,18552.0,0.35110572454369327,0.12748120034868046,0.0,0.269777675,0.359047,0.437091625,0.6963338,with Thaumasite
Si_ss,18552.0,0.3823613758913643,0.10990880655922919,0.0,0.310401975,0.39892945,0.469447225,0.5818825,with Thaumasite
K_ss,18552.0,0.010868704200349617,0.004258283763142798,0.0,0.008402959500000001,0.011181980000000001,0.0138640475,0.02192511,with Thaumasite
H2O_ss,18552.0,0.7308098291288637,0.2417032215389619,0.0,0.578912125,0.75735485,0.90810095,1.341471,with Thaumasite
V_s,18552.0,65.02075601983614,6.271574224799578,48.96199,60.400940000000006,64.336005,69.28608750000001,84.13396,with Thaumasite
Gel_water,18552.0,0.2645253823036441,0.09164946875606991,0.0,0.2065417,0.27410239999999997,0.331991975,0.4983097,with Thaumasite
AltoSi,18552.0,0.10837958596517351,0.03278965085683791,0.05042109315964878,0.08316136050864836,0.10534305121497028,0.12756819858836652,0.23068794942353105,with Thaumasite
CatoCO2,18552.0,1.9319469920397463,0.6523466008738071,1.12681356563985,1.5489023965718192,1.777656343367818,2.1078249555323776,13.436084159285919,with Thaumasite
T,31448.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,no Thaumasite
CaO,31448.0,1.190652442714958,0.1379639034514087,0.9000151,1.081261,1.2072595,1.3101355000000001,1.399995,no Thaumasite
SiO2,31448.0,0.4319081378275248,0.08448613123255372,0.3000033,0.358397825,0.4235219,0.500627125,0.5999942,no Thaumasite
Al2O3,31448.0,0.049752185827715595,0.011529189749393758,0.03000096,0.0397887675,0.04957072,0.059646255,0.06999926,no Thaumasite
SO3,31448.0,0.03478132137401425,0.008655437271981994,0.02000073,0.027244255000000002,0.034720895,0.042242645,0.04999967,no Thaumasite
K2O,31448.0,0.009007289094537015,0.0017332940168629414,0.006000469,0.00750158625,0.0090238425,0.01051141,0.0119999,no Thaumasite
CO2,31448.0,0.28245191209437803,0.18631773443938085,0.001004178,0.126920425,0.25856599999999996,0.41413669999999997,0.7999569,no Thaumasite
H2O,31448.0,0.0998462482456754,0.028857096469000858,0.0500004,0.0747788975,0.09987525,0.12476949999999999,0.149999,no Thaumasite
pH,31448.0,12.97096963749682,0.15709767867721036,12.50307,12.860685,12.96649,13.075902500000002,13.4799,no Thaumasite
MassWater,31448.0,0.06350116352813792,0.029455192489158434,8.488139e-08,0.03826222,0.06355833,0.088516245,0.1276411,no Thaumasite
Ca_aq,31448.0,0.00013990574644004853,0.00013714379643092173,9.764647e-11,3.75668525e-05,8.332993e-05,0.00020748745,0.0007688359,no Thaumasite
Si_aq,31448.0,6.746061804661866e-06,7.436193818105911e-06,5.87635e-12,2.0267725e-06,3.303886e-06,9.312203e-06,6.190503e-05,no Thaumasite
Al_aq,31448.0,1.7795993376545903e-05,2.446730955353964e-05,1.662557e-11,1.809844e-06,3.2306185e-06,2.7934800000000002e-05,0.0001333695,no Thaumasite
S_aq,31448.0,5.2429416674935544e-05,6.625865258493839e-05,1.248673e-09,1.642767e-05,2.9974165e-05,5.87334225e-05,0.001055307,no Thaumasite
K_aq,31448.0,0.007478969187877794,0.003109531193446335,1.618087e-08,0.0051767735,0.007263289,0.00956488875,0.01695577,no Thaumasite
C_aq,31448.0,2.937783863197856e-06,2.926969002884287e-06,3.377748e-12,1.21210175e-06,1.919305e-06,3.57570325e-06,2.715234e-05,no Thaumasite
O_aq,31448.0,0.007895147791797253,0.0032577498251412235,2.02104e-06,0.00546020375,0.0077147065,0.0101246575,0.01769345,no Thaumasite
H_aq,31448.0,0.007620811346665757,0.0032568727273758194,1.384471e-08,0.005156282999999999,0.007404668499999999,0.009832533,0.01748083,no Thaumasite
Ca_s,31448.0,1.1905125346381327,0.13794791939915227,0.8998167,1.0811692499999999,1.2071014999999998,1.30996775,1.39999,no Thaumasite
Si_s,31448.0,0.4319013915797507,0.08448557488304993,0.3000005,0.358394575,0.4235185,0.500624575,0.5999908,no Thaumasite
Al_s,31448.0,0.09948657558922668,0.023055167218047345,0.05997137,0.079564945,0.099122795,0.1192721,0.1399945,no Thaumasite
S_s,31448.0,0.03472889193144238,0.008655776158427707,0.01940925,0.027200815,0.034666039999999995,0.0422012925,0.0499854,no Thaumasite
K_s,31448.0,0.010535609029986008,0.0033364197469004375,0.003683374,0.00802006875,0.010103810000000001,0.0126683975,0.02283857,no Thaumasite
C_s,31448.0,0.28244897433461585,0.18631614744214903,0.001004141,0.12691797500000002,0.25856095,0.414133625,0.79995,no Thaumasite
O_s,31448.0,4.915657240047063,0.47165825989828186,3.350146,4.56999725,4.925387000000001,5.269974,6.163117,no Thaumasite
H_s,31448.0,4.075519255246757,0.5700771144837309,2.284968,3.68108,4.089945999999999,4.47948525,5.834454,no Thaumasite
Portlandite,31448.0,0.0963787091980913,0.1400274849443207,0.0,0.0,0.0,0.162420875,0.7343349,no Thaumasite
AmorfSi,31448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Thaumasite
Gibbsite,31448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Thaumasite
Katoite,31448.0,0.0001588051781634209,0.0017310792344095104,0.0,0.0,0.0,0.0,0.04291764,no Thaumasite
Monosulfate,31448.0,0.0008632176911259254,0.004919946546164095,0.0,0.0,0.0,0.0,0.04950871,no Thaumasite
Gypsum,31448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Thaumasite
Ettringite,31448.0,1.2941255405749173e-09,2.2949483926144006e-07,0.0,0.0,0.0,0.0,4.069766e-05,no Thaumasite
Straetlingite,31448.0,0.006009690365277721,0.013082956197482426,0.0,0.0,0.0,0.0,0.06291572,no Thaumasite
Chabazite,31448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Thaumasite
Calcite,31448.0,0.24960422631898896,0.18968905987536708,0.0,0.08860246499999999,0.22227765,0.38310105,0.795973,no Thaumasite
Hemicarbonate,31448.0,0.0013924626676610913,0.006279795671678393,0.0,0.0,0.0,0.0,0.05976243,no Thaumasite
Monocarbonate,31448.0,0.0013924626676610913,0.006279795671678393,0.0,0.0,0.0,0.0,0.05976243,no Thaumasite
Thaumasite,31448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Thaumasite
mETss,31448.0,0.01538297854187694,0.004521590392863607,0.0,0.012034975,0.0155157,0.019056545,0.02284897,no Thaumasite
Al_ET_ss,31448.0,0.024695078168001462,0.0072630991146556785,0.0,0.019321385,0.024911125,0.030594795,0.03670131,no Thaumasite
Ca_ET_ss,31448.0,0.07408523080166572,0.02178929614198422,0.0,0.05796416,0.07473336,0.0917843775,0.1101039,no Thaumasite
S_ET_ss,31448.0,0.03386553764180489,0.009903818340418088,0.0,0.02652085,0.034180409999999994,0.0419287875,0.0499854,no Thaumasite
C_ET_ss,31448.0,0.003177077764487892,0.001195426111741193,0.0,0.00247970975,0.003265277,0.00410721275,0.005109225,no Thaumasite
H2O_ET_ss,31448.0,0.39512123253237535,0.11620958021417535,0.0,0.3091422,0.39857794999999996,0.48951665,0.5872209,no Thaumasite
mCSHQ,31448.0,0.08229786538571611,0.01603096438396069,0.0428491,0.06924557,0.08085755,0.0943355825,0.1221489,no Thaumasite
Ca_ss,31448.0,0.6330395588972271,0.12976237589953865,0.3019754,0.534191625,0.62116635,0.72263325,0.971046,no Thaumasite
Si_ss,31448.0,0.42589170126240145,0.08328727073462534,0.243739,0.35416825,0.4176655,0.493172025,0.5999908,no Thaumasite
K_ss,31448.0,0.010535609029986008,0.0033364197469004375,0.003683374,0.00802006875,0.010103810000000001,0.0126683975,0.02283857,no Thaumasite
H2O_ss,31448.0,1.1497472694479776,0.2271094726021401,0.5821321,0.969205475,1.1298775,1.3146494999999998,1.725346,no Thaumasite
V_s,31448.0,66.78558873982446,6.152777482812621,48.29359,62.23979,67.10767999999999,71.452695,83.41736,no Thaumasite
Gel_water,31448.0,0.47158137459933863,0.10044880507569479,0.2161023,0.39798035,0.4620113,0.538008,0.7348651,no Thaumasite
